,user,tweet,location,description,friends_count,followers_count,statuses_count,created_at,retweet_count,hashtags,disorder,Unnamed: 0
273,Gitas_,"When you let God arise, the scripture says, your enemies will be scattered. Depression, lack, trouble cannot stand… https://t.co/RfbHWM4lwf",Nairobi,#banderasantonio1 #property_ke #propertyexpert01 #Economist #News #Diligentwatchman  Seeker of #Jesusreigns #Wisdom #Knowledge #Truth #Bibleprophecy,2168,420,5377,2011-12-26 03:57:41,0,[],depression,
274,Cryptonait,Welcome to how depression and mental illness feels like https://t.co/WTLkB7USfB,"Nairobi, Kenya","Queen | Mother | GirlTalk Coordinator | Writer | Salesperson | Becoming #NastyWomxn #QueerIsRising 
and Your @careconciergeke  💕🖤💜 TIA",2052,1435,70686,2011-06-14 06:22:50,0,[],depression,
275,NmechangeHandle,"@Kollow_ DENIAL
ANGER
BARGAINING
DEPRESSION
ACCEPTANCE",BLOOD GROUP A+,|| #COYG || Victoria Concordia Crescit || Bros Before Hoes ||,1226,4262,200461,2011-09-03 11:52:11,0,[],depression,
276,Lwandejoe,"Depression playlist:

Coldplay: In my place, Yellow. 

Snow Patrol: Called Out In the Dark.

Fray: Heartbeat, Run F… https://t.co/eICDBkZsJW","Nairobi, Kenya","Engineer. Sports enthusiast; Manchester United,Formula 1/Ferrari 💪🏾",3608,5105,5081,2011-02-09 11:25:37,3,[],depression,
277,delanowinhertz,"People don't fake depression,they fake being ok.Remember that and be kind.💯☑️","Nairobi, Kenya","~psych💯🕊️😘//
~current mental status and mental health matters 😇
//mental well being 💯//
~psychiatric nursing ❣️//
~chelseahollic 💙💕//
..memes load💖👄💯",510,297,1145,2021-08-03 08:16:44,0,[],depression,
278,rastileyut,"@Ki__kiiii_ Earth is hard and no one wants to bond with anyone wasaidiane depression is real 
And its killing daily… https://t.co/dfkDYZzLcJ","Nairobi, Kenya","certified plug-cookies,blunts&gbags
NB:deposit a MUST||
friend with weed is a friend indeed,and who shares cares||
a Believer of the clock and the cross||",964,1009,10692,2019-10-19 16:55:46,0,[],depression,
279,Kendrawanga,Loud music and depression order of the night tonight!.,Kwenyu Nyumbani,"Rules are meant to be broken 💯💯

Chelsea fan💙💙",615,3629,5788,2017-10-10 15:14:33,0,[],depression,
280,FelixLangat13,"@EarlEarn Depression is real maze.
Mental health ni noma","Nakuru, Kenya","Malcolm X student. The man (trendsetter) himself, Arsenal Diehard, Real Madrid Faithful, AC Milan, Lakers. The next Nakuru County GOVERNOR. #TrumpForever",869,952,57622,2015-06-08 20:34:02,0,[],depression,
281,phanuel_ochieng,"The Mind series was aimed at reducing stress, depression and anxiety but to us Arsenal fans, it has done the opposite","Homa Bay, Kenya",Arsenal || God Above All || GIS and Remote Sensing student || Likes Photography,1866,2536,19107,2014-01-16 15:12:48,0,[],depression,
282,Lucymuhonja1,@Ngendo87 Sending you ❤❤❤ and everyone else battling depression.,"Nairobi, Kenya","A wife, mum, sister. I love love..😍😍😍😍... feel me??",815,212,4815,2015-05-12 18:32:36,0,[],depression,
283,Ciku_Yegon,@_ash_m_xx Here's to you waking up everyday and choosing to  fight depression ❤️❤️❤️❤️❤️. I'm so proud of you Bbg❤️❤️❤️.,"Nairobi, Kenya","Just a girl with a big heart and the thighs to match 🥴🥴......
Always and Forever a Robert Lewandoski Stan Account 🐐🐐🐐🐐",1439,1876,37765,2016-06-04 08:41:08,0,[],depression,
284,domicileherb,"I hear teams big teams like Atalanta and Ac Roma are tearing each others throats on who to sign Tammy Abraham

....… https://t.co/BTdhh06GF1","Nairobi, Kenya",|  ChelseaFan |  Banter FC|  https://t.co/07tPE9niMK | Learn From Your Challenges|,4509,4460,74725,2012-09-23 15:09:01,3,[],depression,
285,KathengE_Goat,Your girlfriend has photos from nice places that you can’t afford but she can’t post them because you will go into… https://t.co/yi7mJq45Bc,"Nairobi,KENYA",Am here to avoid my relatives and friends  in Facebook,5011,5267,19320,2013-03-14 08:52:24,1,[],depression,
286,christo35384237,"@kevoprince_ Drugs , depression , death ...the first two do or may interchange
You got power over your destiny
Not any stuff🙏🙏",Nairobi,"Loves God , family , people , nature  and art . Show me the bigger picture 👀",1855,444,3456,2017-09-28 14:13:32,0,[],depression,
287,jumaf3,"Key stages of grief:

✓Denial
✓ Anger
✓ Depression (most lethal)
✓ Bargaining
✓ Acceptance.","Nairobi, Kenya","A journalist who breathes life into words, says as it is & cares less about the noise.",14891,37632,32045,2017-06-28 09:55:43,3,[],depression,
288,KingLaw74286150,Alcohol should not be a an escape route from depression.......just accept you are suffering from it and you need he… https://t.co/5Srx5zlgke,"Nairobi, Kenya","...follow me am not lost

 (God's son)

am the neXt bIG tHING

Jack allow me to make Twitter great again",45,4,269,2021-06-08 14:16:49,0,[],depression,
289,Champonyi,Nice read. Depression noma at this stage. https://t.co/WQOGqa5tIJ,Nairobi,"I’m Me, I do me, and Chill || Sometimes I'm not my tweets.",658,743,51746,2013-11-08 15:55:24,0,[],depression,
290,vvendatta1,@afcisaac10 @Arsenal By Christmas we'd be wallowing in depression,"Nairobi, Kenya",Our war is a spiritual one. Our Great Depression is our lives.,266,194,862,2021-01-07 03:47:16,0,[],depression,
291,MosesAdrian2,"Hzi ni 3 sentences 😂

Guys

Do Drugs 

Relieve depression. https://t.co/C7PWGc8T4B","Kisumu, Kenya",A butterfly dreaming,990,912,4438,2017-04-20 09:12:13,0,[],depression,
292,wendiblogs,Where does your depression stem from?,Nairobi,"The unexamined life is not worth living!
 Early Childhood development Blogger💪
A lover of children 💟
Fortune favours the brave!
Check out my blog⬇️",265,66,738,2020-06-25 10:48:42,0,[],depression,
293,MaryWfoundation,"Mental illness is now the trending news allover the country, suicides, depression, relationship wrangle- murders an… https://t.co/WQoqEIZhlr","Molo, Kenya",creating a better everyday and help people enjoy life offering a better solution to education and mental health care.,90,36,6,2021-05-01 20:46:00,3,[],depression,
294,zablonorina1,@xixi_Alc1 The greatest thing about @EzekielMutua is that he acknowledges God. He is less likely to fall into depre… https://t.co/V6nQ3KkLSY,"Nairobi, Kenya",Zablon Orina ||The Blood Pressure Champion||Blood Pressure Coach||Patient advocate||Corporate Trainer||Health Economics||Scientist ||An Adventist,9522,9574,17888,2013-03-31 09:46:31,1,[],depression,
295,KuiraFrancis,Which depression are you suffering from😂😂😂,"Nairobi, Kenya","Mr Like,👍here to enjoy memes got no stress blow tweets enjoy shits🤪🤪👀",706,691,3458,2021-07-11 14:25:22,0,[],depression,
296,Kimuzi_,"...be profoundly empty and emotionally numb, maybe even reaching a point of no return. When coping mechanism fails,… https://t.co/utEg5PYRuN","Nairobi, Kenya",I'm on a new path. Reality is often disappointing.,3614,38390,208142,2012-12-06 11:36:38,11,[],depression,
297,Kimuzi_,...will ultimately fall into depression. These all activities and processes works for a given period of time. Let m… https://t.co/GKNeSnMLp3,"Nairobi, Kenya",I'm on a new path. Reality is often disappointing.,3614,38390,208142,2012-12-06 11:36:38,9,[],depression,
298,AtienoRakwach,Weuh! What is happening in motherland? Great depression here with us? https://t.co/lKdX9dlN3g,Nairobi,"Social Entrepreneur, Believer in the nth. The goal isn't to live forever but to create something that will...👌",1028,357,1744,2014-06-24 08:29:15,0,[],depression,
299,Esther_wa_Sam,@Ngendo87 This is what I think of everytime am alone.Depression is real,"Nakuru, Kenya",simple and outgoing,158,19,38,2015-10-16 11:33:56,0,[],depression,
300,jumaduncan45,@NYS_Ke Shame on them..shame on NYS ....indisciplined training center..  seems there is more than this clip in the… https://t.co/Sb1hace9RK,Nairobi,,35,22,23,2013-09-26 09:41:28,0,[],depression,
301,kingsleymulei,"Men,

These books will teach you about money.

- Rich Dad Poor Dad
- The Psychology of money
- The Millionaire Fast… https://t.co/zCqK7enmgr","Nairobi, Kenya","Create in me a clean heart,O God,and renew a steadfast spirit within me. PSALM 51:10",2331,2931,12864,2014-08-23 18:46:41,1,[],depression,
302,negli_gentleman,"Anger&amp;denial, bargaining, depression, acceptance https://t.co/0I5VTNSEde","Nairobi, Kenya","Weirdo spouting nonsense, viewed with great suspicion.",1215,254,9484,2010-08-13 14:13:22,0,[],depression,
303,Jesse_The_Guru,@amerix It's like we are all in depression here in Kenya,"Nairobi, kenya","IT Expert Engineer & Interior Design Contractor. 
#God_Loves_People_More_Than_Anything. 
Team #KOT 🇰🇪
A Capricorn
👌 💯💯💯💯💯 Follow Back 👌",841,985,4654,2010-04-02 08:07:17,0,[],depression,
304,kipropkvictor,"I've a friend who storm's social media with a good car, partying weekly, living in expensive apartment and keep on… https://t.co/uQqBUSC3pq","Tripoli, Greece","Tax payer. 
Philanthropic",2590,1767,63924,2013-09-01 08:33:28,0,[],depression,
305,rmwendwa,"In this life's journey sometimes the waves hitting your shores might feel too strong, almost to the point of overwh… https://t.co/Q7lvCORrvG",Nairobi,"Villager, Flaneur. Loves the opera, motorcycles and grilling world class Berbecue.  
- The reason why history often repeats itself is because people don't read.",772,1050,22257,2010-10-29 11:39:51,0,[],depression,
306,planner254,"Comparing yourself to others will end you in unnecessary depression
Be you, be happy

Blessed Sunday pals",Juja,𝗕𝐨𝐮𝐥𝐞𝐯𝐚𝐫𝐝 𝐂𝐨𝐠𝐧𝐨𝐬𝐜𝐞𝐧𝐭𝐢||Chelsea||Messi|| 😊Dm open for business promos only  || Follow bro @leminmbunga★✰✯☆✩,1521,10384,60481,2020-11-18 07:28:12,54,[],depression,
307,Kipchirchir75,"@unkonfined Doesn't have an account here but i'll still appreciate her;Winfred Muriithi,the sister i never had,ever… https://t.co/uoXlydY6Ie","Kericho,Kenya","Chitab Judy,Liverpool,Literature,Country Music, Hillsong ak Chapati",941,373,340,2014-10-17 06:24:24,0,[],depression,
308,ken_kipruto,"2 hours of greatness as a nation, Kenyans are happy at large. Our problems are all gone. 2 hours of zero mental ill… https://t.co/NQU9B6TGrX",Eldoret,"IT Consultant©|
Good content|
Good vibes only|
NO SALARY CAN MATCH MY DREAMS|
#NYS
#KOTLOYAL|",9363,9282,25206,2012-04-29 17:07:57,6,[],depression,
309,Munene__kariuki,"Kill dreams of most Kenyans, Kill some by bullet,others by alcohol &amp; hard drugs and the rest by depression then bui… https://t.co/g1wye8AydG",Ndenderu,"God's Son | Family❤ | Abogado | Leadership, Governance & Politics | MESSI🐐 | CULER ❤💙 | Retweets do not imply Endorsements |",8325,12268,81988,2012-09-18 09:32:59,1,[],depression,
310,Churchillo9491,@citizentvkenya #CitizenWeekend Depression and mental anguish is real..We should embrace appropriate remedies towards this.,Migori County,Optimistic/Groit/Researcher/Gregarious  /Pious/Novelist....,18,38,298,2020-07-18 09:57:51,0,"[{'text': 'CitizenWeekend', 'indices': [16, 31]}]",depression,
311,bee_chino,"@Mlangotribe @m3kaveli I've been sinking in depression for days now, would you mind rescuing me 😀","Eldoret, Kenya",Your instincts are always right.... Trust them,400,292,667,2015-01-16 08:10:15,0,[],depression,
312,LabanMbunya,"@EzekielMutua Dr Mutua, a lesson to you,life changes within seconds, treat everyone equally and value their opinion… https://t.co/aHqLZKVTq5","Kisii ,Kenya","A Father,A teacher at Nyakoe Highway Primary School.
 INSTAGRAM https://t.co/YGp9aLGnsi",451,465,2076,2016-02-16 16:23:49,0,[],depression,
313,Vj_dennoh,My siz seems to be going through depression and i don't know how to help her 💔,"Nairobi, Kenya",Blessings// I'm an humble African// influencer// marketing// DM for business and promos.,4148,5074,15021,2019-12-26 16:46:01,6,[],depression,
314,Is_Nicky_,"Lmaooo, he said regular depression..😂😭😭 https://t.co/gKaqa4iFAk https://t.co/6T1RBywuEF","Nairobi, Kenya",I am a creature of habit.,2857,4009,77246,2016-06-03 06:06:35,0,[],depression,
315,askenagwaro1,@amerix You just saved several souls from depression. Thanks 🙏,"Nairobi, Kenya",Seeker of Wisdom | Mental Health Advocate | On the Path of Inner Peace,189,58,1009,2019-07-25 13:51:53,0,[],depression,
316,danmwas254,@amerix What are the 6Ds of depression,"Embu, Kenya",being me,132,51,34,2016-02-03 13:33:28,0,[],depression,
317,Southiist,"@Fact Leading diseases that is killing men ""depression"" #MasculinitySaturday","Nairobi, Kenya","NHA💣NLE😍
God's plan🥺🙏
Manchester United ♥️",712,1105,4293,2018-11-23 20:08:40,0,"[{'text': 'MasculinitySaturday', 'indices': [56, 76]}]",depression,
318,BobbyGabriel5,Take her to school only if she is your daughter or you sister avoid depression https://t.co/0zhKgbTLnx,"Nairobi, Kenya","Accountant professionally CPA Finalist,Youth motivator and an enthusiast of making MEN great",70,80,1183,2016-07-11 21:35:34,0,[],depression,
319,ElijahMgunner,"@amerix *of
*depression",Nairobi,#TeamAmbition.They love me for my ambition||THE ARSENAL FOR LIFE!!! #COYG,8383,8868,2866,2010-12-29 19:18:59,0,[],depression,
320,Gacuuhi,@GilbertKipkech5 @NationBreaking Well spoken Gilbert. Like HIV and Covid19 depression.. is not respector of class.… https://t.co/ZqjU5b1OMX,"Thika, Kenya",Attended Starehe Boys Centre and School and Kisii University for Diploma in Early Childhood Education CEO Gacuhi and Gacuhi's,2468,285,1438,2015-05-29 16:17:56,1,[],depression,
321,EricMutembei30,"If you can't pay them well, create a peaceful working environment. People are suffering out here. Depression is real","Meru, Kenya",self driven and God fearing person,470,148,301,2019-05-10 20:23:36,0,[],depression,
322,KawumaDeograti2,"@AlumBaeOfficial @switflav Early signs of depression.
Accept Jesus as your personal Lord and Savior. You are fearfully and wonderfully made.","Mbale, Uganda",l'm born again,113,28,173,2021-06-14 18:08:02,1,[],depression,
323,progirlsnation,"""Make your mental health a priority"" 
We delve into the suicidal warning signs: 
* Depression
* Previous suicide at… https://t.co/We4EXtUz6P","Nairobi, Kenya","Impact • Empower • Educate | Help us raise awareness on menstrual health, sex education, career development, financial literacy and empowering the youth.",12,38,290,2020-10-06 21:33:00,1,[],depression,
324,Ciku_Yegon,We really skipped the Roaring 20s and moved straight to the Great Depression 😭😭😭😭😭😭😭 https://t.co/BQAx7Fg8FO,"Nairobi, Kenya","Just a girl with a big heart and the thighs to match 🥴🥴......
Always and Forever a Robert Lewandoski Stan Account 🐐🐐🐐🐐",1439,1876,37765,2016-06-04 08:41:08,2,[],depression,
325,judethaddeuskym,@Shay_ronn @Kimuzi_ Waa 20 you're quite young to feel that way. It's some sort of signs of depression,"Nairobi, Kenya","Remember that I'm just a man don't follow me nigga.
I don't need to turn myself into a parody; I don't do the shit you do for popularity",1547,1549,18798,2020-01-19 17:17:20,0,[],depression,
326,feyahnah,@iconic_gravity @Jokopye_ Anakupea depression 😂,"Nairobi, Kenya","tugain
laugh out loud😂
Nothing troubles me😋😎
queen 💝of 💖jokes😎✌",538,428,2975,2021-06-08 19:45:14,0,[],depression,
327,A_ocholajnr,"@sharmunyua @IfIronyMatters 😂 unpopular opinion : She did what they are accusing her , wangei settle out of twitter… https://t.co/2SuH9y3VLG","Nakuru, Kenya",Peer counselor||student||MUFC🔴.#saynotoracism,94,89,1918,2021-05-07 04:06:20,0,[],depression,
328,CherubBand,"https://t.co/sRvRwG87Jd
We've lost enough people to suicide and depression. Have you lost something or someone? To… https://t.co/r2TOwZ6qF1","Nairobi, Kenya","Giving holistic music for  hope and change. may you see God in your struggle, grief and pain❤️

 #musicforchange #CTMB #CTM


cherubtimelessmediaband@gmail.com",201,41,8,2021-08-07 04:01:46,2,[],depression,
329,Kev_GhettoMan,@GhettoRadio895 #CHANGAMKA hii story ya depression ni noma sana na on my side I think inaletwa na unemployment,Nairobi,Pan-Africanist| Love All| Hate non| Believe in equality| 🙏,523,373,2787,2013-07-01 12:41:25,0,"[{'text': 'CHANGAMKA', 'indices': [16, 26]}]",depression,
